General information;;time (s);O2;CO2;CO;Pdiff;Light;Mass;Methane;AmbP;AmbH;HFM;TC stack;TC smoke;TC amb.;TC cone;T PK;Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;TEext1;TEext2;TEext3;TEext4;TEext5;TEext6;TEext7;TEext8;TEext9;TEext10;TEext11;TEext12;TEext13;TEext14;TEext15;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31;
;;;%;%;%;Pa;-;g;g/s;Pa;%;kW/m²;°C;°C;°C;°C;°C;g/min;°C;°C;°C;°C;ppm;ppm;%;ppm;ppm;no;no;;no;%;°C;no;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;kW/m²;MJ/kg;m²/kg;g/s;g/(s*m²);[kg/kg];[kg/kg];MJ/m²;g/s;1/m;l/s;l/s;m²/s;(m²/s)/m²;m²;m²;g/s;g/s;g/s;g;kW/m²;g;kW;[%];[%];%;;;;;;;
Correct O2 for pressure?;;35;20,94000;0,06400;0,000000;129,775;99,98;1636,4601;0,000;100,058;44,000;0,000;300,350;300,050;26,60;307,917;263,170;0,000;33,900;35,600;34,800;302,150;;;;;0,00;0,00;0,00;3,00;4,37;14,779;26,449;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;8,8592;0,00000;0,0000;0,00493368;0,00493368;-0,00299;1,25966;0,1051;28,265076;-0,000038;24,036879;24,012870;0,0000;-0,0009;0,00;0,00;0,00;0,01;0,62;;2,876;2,786;0,0782799;20,92700;0,06500;-0,00400;0,0009318;;1670,66;35,00;;;
;;36;20,93400;0,06700;-0,006000;128,875;99,98;1636,4601;0,000;100,054;44,000;0,000;300,450;300,150;26,60;307,917;263,170;0,000;33,900;35,600;34,800;302,150;;;;;0,00;0,00;0,00;3,00;4,37;14,777;26,401;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;8,1037;0,00000;0,0000;-0,00082397;-0,00082397;-0,00149;-7,51498;0,1132;28,162207;-0,000073;23,957371;23,933450;0,0000;-0,0017;0,00;0,00;0,00;0,01;0,62;;3,032;2,786;0,0716039;20,92700;0,06500;0,00200;0,0008559;;1670,66;36,00;;;
Apparatus;;37;20,93000;0,06900;0,005000;132,825;99,98;1636,4601;0,000;100,058;44,000;0,005;300,450;300,150;26,60;307,917;263,170;0,000;33,900;35,600;34,800;302,150;;;;;0,00;0,00;0,00;3,00;4,37;14,756;26,406;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;7,4917;0,00000;0,0000;0,00000000;0,00000000;0,00025;Infinity;0,1207;28,590534;0,000014;24,321745;24,297460;0,0000;0,0003;0,00;0,00;0,00;0,01;0,63;;3,161;3,077;0,0661964;20,92700;0,06400;0,00900;0,0007800;;1670,66;37,00;;;
C-factor (SI units);0,043;38;20,92700;0,07000;0,018000;131,750;99,98;1636,4601;0,000;100,058;44,000;0,005;300,450;300,150;26,60;307,917;263,170;0,000;33,900;35,600;34,800;302,150;;;;;0,00;0,00;0,00;3,00;4,37;14,777;26,398;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,1167;0,00000;0,0000;0,00000000;0,00000000;0,00151;Infinity;0,1258;28,474603;-0,000022;24,223124;24,198937;0,0000;-0,0005;0,00;0,00;0,00;0,01;0,52;;3,243;3,077;0,0452110;20,93000;0,06400;0,01400;0,0005356;;1670,66;38,00;;;
OD correction factor;1;39;20,92400;0,07100;0,011000;126,925;99,98;1636,4601;0,000;100,058;44,000;0,005;300,450;300,250;26,60;307,917;263,170;0,000;33,900;35,600;34,800;302,150;;;;;0,00;0,00;0,00;3,00;4,37;14,761;26,406;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,4227;0,00000;0,0000;0,00000000;0,00000000;0,00296;Infinity;0,1302;27,948334;-0,000039;23,775432;23,759605;0,0000;-0,0009;0,00;0,00;0,00;0,01;0,51;;3,283;3,225;0,0390791;20,93000;0,06300;0,02000;0,0004723;;1670,66;39,00;;;
Duct diameter (m);0,114;40;20,92000;0,07000;0,014000;130,575;99,98;1636,4601;0,000;100,066;44,000;0,005;300,550;300,250;26,60;307,917;263,170;0,000;33,900;35,600;34,800;302,150;;;;;0,00;0,00;0,00;3,00;4,38;14,792;26,425;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,4835;0,00000;0,0000;0,00000000;0,00000000;0,00475;Infinity;0,1327;28,342627;-0,000074;24,118878;24,094803;0,0000;-0,0018;0,00;0,00;0,00;0,01;0,45;;3,287;3,225;0,0219438;20,93200;0,06300;0,02700;0,0002629;;1670,66;40,00;;;
O2 delay time (s);12;41;20,91900;0,06900;0,015000;129,250;99,99;1636,4601;0,000;100,058;44,000;0,005;300,550;300,250;26,60;307,917;263,170;0,000;33,900;35,600;34,800;302,150;;;;;0,00;0,00;0,00;3,00;4,38;14,790;26,417;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,6166;0,00000;0,0000;-0,00083415;-0,00083415;0,00473;-6,39818;0,1363;28,198458;-0,000092;23,996194;23,972241;0,0000;-0,0022;0,00;0,00;0,00;0,01;0,52;;3,281;3,264;0,0319564;20,93000;0,06300;0,02700;0,0003837;;1670,66;41,00;;;
CO2 delay time (s);10;42;20,91900;0,06700;0,019000;130,750;99,98;1636,4601;0,000;100,058;44,000;0,005;300,550;300,250;26,60;307,917;263,170;0,000;33,900;35,600;34,800;302,150;;;;;0,00;0,00;0,00;3,00;4,38;14,800;26,425;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,7021;0,00000;0,0000;0,00583903;0,00583903;0,00075;0,84498;0,1420;28,361614;-0,000040;24,135036;24,110945;0,0000;-0,0010;0,00;0,00;0,00;0,00;0,52;;3,314;3,264;0,0503838;20,93000;0,06200;0,01100;0,0005988;;1670,66;42,00;;;
CO delay time (s);10;43;20,92100;0,06600;0,007000;128,350;99,99;1636,4501;0,000;100,058;44,000;0,005;300,550;300,350;26,60;307,917;263,170;0,000;33,900;35,600;34,800;302,150;;;;;0,00;0,00;0,00;3,00;4,38;14,792;26,425;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,0788;0,00000;0,0000;0,00583903;0,00583903;0,00074;0,83719;0,1471;28,100110;-0,000093;23,912503;23,896590;0,0000;-0,0022;0,00;0,00;0,00;0,00;0,48;;3,362;3,314;0,0448765;20,93100;0,06200;0,01100;0,0005384;;1670,65;43,00;;;
;;44;20,92400;0,06500;0,001000;122,825;99,98;1636,4501;0,000;100,058;44,000;0,005;300,650;300,350;26,60;307,917;263,170;0,000;33,900;35,600;34,800;302,150;;;;;0,00;0,00;0,00;3,00;4,38;14,798;26,414;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;7,3211;0,00000;0,0000;-0,00083415;-0,00083415;-0,00412;-5,73184;0,1544;27,484082;-0,000059;23,396059;23,372714;0,0000;-0,0014;0,00;0,00;0,00;0,00;0,47;;3,427;3,314;0,0646897;20,93100;0,06200;-0,00900;0,0007914;;1670,65;44,00;;;
Laboratory;;45;20,92400;0,06500;-0,003000;124,375;99,98;1636,4501;0,000;100,058;44,000;0,000;300,650;300,350;26,60;307,917;263,170;0,000;33,900;35,600;34,800;302,150;;;;;0,00;0,00;0,00;3,00;4,38;14,784;26,436;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,6263;0,00000;0,0000;0,00000000;0,00000000;-0,00146;Infinity;0,1611;27,656958;-0,000059;23,543221;23,519729;0,0000;-0,0014;0,00;0,00;0,00;0,00;0,51;;3,505;3,427;0,0585502;20,93000;0,06200;0,00200;0,0007127;;1670,65;45,00;;;
Laboratory name;FZJ IAS-7;46;20,92500;0,06500;-0,004000;130,625;99,98;1636,4501;0,000;100,054;44,000;0,000;300,650;300,350;26,60;307,883;263,170;0,000;33,900;35,600;34,700;302,150;;;;;0,00;0,00;0,00;3,00;4,39;14,758;26,428;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,8511;0,00000;0,0000;0,00000000;0,00000000;-0,00075;Infinity;0,1669;28,343339;-0,000077;24,127509;24,103434;0,0000;-0,0019;0,00;0,00;0,00;0,00;0,48;;3,565;3,427;0,0517003;20,93100;0,06200;0,00500;0,0006143;;1670,65;46,00;;;
Operator;Clara;47;20,92700;0,06400;0,002000;130,075;99,99;1636,4501;0,000;100,066;44,000;0,000;300,650;300,450;26,60;307,850;263,170;0,000;33,900;35,500;34,700;302,150;;;;;0,00;0,00;0,00;3,00;4,39;14,769;26,420;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,6277;0,00000;0,0000;0,00000000;0,00000000;-0,00150;Infinity;0,1725;28,283605;-0,000113;24,076660;24,060643;0,0000;-0,0027;0,00;0,00;0,00;0,00;0,45;;3,611;3,542;0,0497268;20,93200;0,06200;0,00200;0,0005919;;1670,65;47,00;;;
Filename;27082026_3_Candles_R3,csv;48;20,92700;0,06400;0,009000;128,300;99,98;1636,4501;0,000;100,058;44,000;0,000;300,650;300,450;26,60;307,883;263,170;0,000;33,900;35,600;34,700;302,150;;;;;0,00;0,00;0,00;3,00;4,39;14,761;26,409;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,1455;0,00000;0,0000;0,00000000;0,00000000;0,00149;Infinity;0,1767;28,089964;-0,000078;23,911822;23,895915;0,0000;-0,0019;0,00;0,00;0,00;0,00;0,44;;3,638;3,542;0,0366295;20,93200;0,06200;0,01400;0,0004401;;1670,65;48,00;;;
Report name;;49;20,92700;0,06300;0,014000;130,925;99,99;1636,4501;0,000;100,066;44,000;0,005;300,750;300,450;26,60;307,850;263,170;0,000;33,900;35,500;34,700;302,150;;;;;0,00;0,00;0,00;3,00;4,39;14,784;26,409;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,7275;0,00000;0,0000;0,00000000;0,00000000;0,00476;Infinity;0,1794;28,371150;-0,000096;24,159216;24,135117;0,0000;-0,0023;0,00;0,00;0,00;0,00;0,45;;3,634;3,568;0,0241000;20,93200;0,06100;0,02700;0,0002882;;1670,65;49,00;;;
;;50;20,93000;0,06300;0,020000;130,925;99,99;1636,4501;0,000;100,058;44,000;0,005;300,750;300,450;26,60;307,850;263,170;0,000;33,900;35,500;34,700;302,150;;;;;0,00;0,00;0,00;3,00;4,39;14,773;26,425;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,3320;0,00000;0,0000;-0,00083415;-0,00083415;0,00651;-5,91686;0,1817;28,371150;-0,000097;24,159216;24,135117;0,0000;-0,0023;0,00;0,00;0,01;0,00;0,48;;3,612;3,568;0,0206060;20,93100;0,06200;0,03400;0,0002473;;1670,65;50,00;;;
Pre-test conditions;;51;20,93000;0,06300;0,027000;133,350;99,99;1636,4501;0,000;100,066;44,000;0,005;300,750;300,450;26,60;307,883;263,170;0,000;34,000;35,500;34,700;302,150;;;;;0,00;0,00;0,00;3,00;4,39;14,773;26,414;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,2434;0,00000;0,0000;0,00583903;0,00583903;0,00379;0,77801;0,1850;28,632689;-0,000097;24,381928;24,357607;0,0000;-0,0024;0,00;0,00;0,00;0,00;0,45;;3,595;3,545;0,0286586;20,93200;0,06100;0,02300;0,0003388;;1670,65;51,00;;;
Ambient temperature (°C);26,7;52;20,93200;0,06200;0,027000;125,350;99,99;1636,4401;0,000;100,066;44,000;0,005;300,750;300,450;26,60;307,883;263,170;0,000;34,000;35,500;34,700;302,150;;;;;0,00;0,00;0,00;3,00;4,39;14,763;26,433;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,6826;0,00000;0,0000;0,00583903;0,00583903;0,00000;0,82707;0,1887;27,760534;-0,000150;23,639251;23,615671;0,0000;-0,0035;0,00;0,00;0,00;0,00;0,37;;3,593;3,545;0,0325399;20,93400;0,06200;0,00800;0,0003952;;1670,64;52,00;;;
Barometric pressure (Pa);100064;53;20,93000;0,06200;0,011000;132,125;99,98;1636,4401;0,000;100,066;44,000;0,005;300,750;300,450;26,60;307,883;263,170;0,000;34,000;35,500;34,700;302,150;;;;;0,00;0,00;0,00;3,00;4,40;14,786;26,422;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,4567;0,00000;0,0000;-0,00083415;-0,00083415;-0,00176;-4,89806;0,1941;28,500871;-0,000081;24,269680;24,245471;0,0000;-0,0020;0,00;0,00;0,00;0,00;0,41;;3,611;3,575;0,0482154;20,93300;0,06000;0,00100;0,0005694;;1670,64;53,00;;;
Relative hunidity (%);43,9;54;20,93000;0,06200;0,011000;132,625;99,99;1636,4401;0,000;100,058;44,100;0,000;300,750;300,450;26,60;307,883;263,170;0,000;34,000;35,500;34,700;302,150;;;;;0,00;0,00;0,00;3,00;4,40;14,830;26,425;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,0410;0,00000;0,0000;0,00000000;0,00000000;-0,00328;Infinity;0,1992;28,554748;-0,000151;24,315558;24,291303;0,0000;-0,0036;0,00;0,00;0,00;0,00;0,34;;3,642;3,575;0,0445421;20,93500;0,06000;-0,00500;0,0005246;;1670,64;54,00;;;
;;55;20,93100;0,06200;-0,009000;130,700;99,99;1636,4401;0,000;100,066;44,000;0,000;300,750;300,450;26,60;307,883;263,170;0,000;34,000;35,500;34,700;302,150;;;;;0,00;0,00;0,00;3,00;4,40;14,798;26,417;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,6418;0,00000;0,0000;0,00000000;0,00000000;-0,00450;Infinity;0,2058;28,346760;-0,000117;24,138447;24,114369;0,0000;-0,0028;0,00;0,00;0,00;0,00;0,41;;3,682;3,665;0,0586866;20,93300;0,06100;-0,01000;0,0006959;;1670,64;55,00;;;
Conditioning;;56;20,93100;0,06200;0,002000;126,975;99,99;1636,4401;0,000;100,058;44,100;0,000;300,750;300,450;26,60;307,883;263,177;0,000;34,000;35,500;34,700;302,150;;;;;0,00;0,00;0,00;3,00;4,40;14,802;26,422;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,1100;0,00000;0,0000;-0,00083415;-0,00083415;-0,00123;-4,80166;0,2109;27,939894;-0,000170;23,791984;23,768251;0,0000;-0,0040;0,00;0,00;0,00;0,00;0,41;;3,721;3,665;0,0451519;20,93300;0,06000;0,00300;0,0005441;;1670,64;56,00;;;
Conditionet ? (Y/N);N;57;20,93000;0,06200;0,005000;127,525;99,99;1636,4401;0,000;100,058;44,100;0,000;300,850;300,450;26,60;307,883;263,177;0,000;34,000;35,500;34,700;302,150;;;;;0,00;0,00;0,00;3,00;4,40;14,777;26,401;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;7,2469;0,00000;0,0000;0,00583903;0,00583903;-0,00445;0,68732;0,2182;27,995686;-0,000171;23,847420;23,815713;0,0000;-0,0040;0,00;0,00;0,00;0,00;0,44;;3,764;3,780;0,0640340;20,93200;0,06000;-0,01000;0,0007690;;1670,64;57,00;;;
Conditioning temperature (°C);;58;20,93100;0,06200;0,002000;126,100;99,99;1636,4301;0,000;100,058;44,100;0,000;300,750;300,450;26,60;307,883;263,177;0,000;34,000;35,500;34,700;302,150;;;;;0,00;0,00;0,00;3,00;4,40;14,844;26,436;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,8239;0,00000;0,0000;0,00583903;0,00583903;0,00025;0,75656;0,2230;27,843458;-0,000172;23,709865;23,686214;0,0000;-0,0040;0,00;0,00;0,00;0,00;0,44;;3,803;3,780;0,0426239;20,93200;0,06100;0,00900;0,0005160;;1670,63;58,00;;;
Conditioning RH (%);;59;20,93200;0,06100;0,014000;126,425;99,99;1636,4301;0,000;100,066;44,100;0,000;300,750;300,450;26,60;307,883;263,177;0,000;34,000;35,500;34,700;302,150;;;;;0,00;0,00;0,00;3,00;4,40;14,807;26,428;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,2199;0,00000;0,0000;-0,00083415;-0,00083415;0,00123;-5,30277;0,2262;27,879316;-0,000155;23,740399;23,716718;0,0000;-0,0036;0,00;0,00;0,00;0,00;0,37;;3,807;3,830;0,0284507;20,93400;0,06100;0,01300;0,0003446;;1670,63;59,00;;;
;;60;20,93200;0,06200;0,027000;129,850;99,99;1636,4301;0,000;100,058;44,100;0,000;300,850;300,450;26,60;307,883;263,177;0,000;34,000;35,500;34,700;302,150;;;;;0,00;0,00;0,00;3,00;4,41;14,773;26,420;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,5679;0,00000;0,0000;-0,00083415;-0,00083415;0,00474;-5,37322;0,2278;28,249738;-0,000155;24,063828;24,031833;0,0000;-0,0037;0,00;0,00;0,00;0,00;0,37;;3,783;3,830;0,0138538;20,93400;0,06100;0,02700;0,0001674;;1670,63;60,00;;;
Data collected;;61;20,93200;0,06100;0,034000;131,550;100,00;1636,4301;0,000;100,058;44,100;0,000;300,850;300,550;26,60;307,883;263,177;0,000;34,000;35,500;34,700;302,150;;;;;0,00;0,00;0,00;3,00;4,41;14,765;26,428;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,5529;0,00000;0,0000;0,00583903;0,00583903;0,00276;0,77261;0,2303;28,434059;-0,000208;24,220837;24,196685;0,0000;-0,0050;0,00;0,00;0,00;0,00;0,38;;3,755;3,799;0,0225578;20,93400;0,06100;0,01900;0,0002686;;1670,63;61,00;;;
CO/CO2 data collected?;Yes;62;20,93100;0,06200;0,023000;128,500;99,99;1636,4200;0,000;100,058;44,100;0,000;300,850;300,550;26,60;307,883;263,177;0,000;34,000;35,500;34,700;302,150;;;;;0,00;0,00;0,00;3,00;4,41;14,800;26,436;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,0581;0,00000;0,0000;0,00583903;0,00583903;0,00050;0,83727;0,2344;28,102504;-0,000122;23,938410;23,914539;0,0000;-0,0029;0,00;0,00;0,00;0,00;0,41;;3,748;3,799;0,0358569;20,93300;0,06200;0,01000;0,0004303;;1670,62;62,00;;;
Mass data collected?;Yes;63;20,93200;0,06000;0,008000;126,775;99,99;1636,4200;0,000;100,066;44,100;0,000;300,850;300,550;26,70;307,850;263,177;0,000;33,900;35,500;34,700;302,150;;;;;0,00;0,00;0,00;3,00;4,41;14,823;26,420;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,2255;0,00000;0,0000;-0,00083415;-0,00083415;-0,00172;-5,30924;0,2396;27,913240;-0,000140;23,777190;23,753480;0,0000;-0,0033;0,00;0,00;0,00;0,00;0,41;;3,762;3,801;0,0461722;20,93300;0,06100;0,00100;0,0005568;;1670,62;63,00;;;
Smoke data collected;Yes;64;20,93400;0,06000;0,001000;125,575;99,99;1636,4200;0,000;100,058;44,100;0,005;300,850;300,550;26,60;307,883;263,177;0,000;34,000;35,500;34,700;302,150;;;;;0,00;0,00;0,00;3,00;4,41;14,807;26,436;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,7164;0,00000;0,0000;0,00000000;0,00000000;-0,00368;Infinity;0,2463;27,780819;-0,000123;23,664391;23,640793;0,0000;-0,0029;0,00;0,00;0,00;0,00;0,44;;3,796;3,801;0,0593462;20,93200;0,06100;-0,00700;0,0007184;;1670,62;64,00;;;
Soot mass data colelcted;;65;20,93300;0,06100;-0,005000;132,225;99,99;1636,4200;0,000;100,058;44,100;0,005;300,850;300,650;26,60;307,850;263,177;0,000;33,900;35,500;34,700;302,150;;;;;0,00;0,00;0,00;3,00;4,41;14,821;26,441;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,2817;0,00000;0,0000;0,00000000;0,00000000;-0,00252;Infinity;0,2526;28,506917;-0,000089;24,282899;24,266756;0,0000;-0,0021;0,00;0,00;0,00;0,00;0,45;;3,838;3,862;0,0555051;20,93200;0,06100;-0,00200;0,0006551;;1670,62;65,00;;;
Soot mass ratio (1:x);;66;20,93500;0,06000;-0,010000;132,550;99,99;1636,4200;0,000;100,058;44,100;0,000;300,950;300,650;26,60;307,850;263,177;0,000;33,900;35,500;34,700;302,150;;;;;0,00;0,00;0,00;3,00;4,42;14,828;26,449;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,7312;0,00000;0,0000;-0,00083415;-0,00083415;-0,00050;-5,42794;0,2573;28,537187;-0,000159;24,316764;24,292524;0,0000;-0,0038;0,00;0,00;0,00;0,00;0,41;;3,863;3,862;0,0418047;20,93300;0,06100;0,00600;0,0004935;;1670,62;66,00;;;
Soot mass (g);;67;20,93300;0,06000;0,003000;128,450;99,99;1636,4200;0,000;100,056;44,100;0,000;300,950;300,650;26,60;307,817;263,177;0,000;33,900;35,500;34,600;302,150;;;;;0,00;0,00;0,00;3,00;4,42;14,819;26,420;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,4479;0,00000;0,0000;0,00583903;0,00583903;-0,00124;0,76333;0,2618;28,092368;-0,000108;23,937730;23,913868;0,0000;-0,0026;0,00;0,00;0,00;0,00;0,37;;3,874;3,906;0,0393012;20,93400;0,06100;0,00300;0,0004711;;1670,62;67,00;;;
;;68;20,93300;0,06100;-0,010000;133,175;99,99;1636,4100;0,000;100,056;44,100;0,005;300,950;300,650;26,60;307,850;263,177;0,000;34,000;35,500;34,600;302,150;;;;;0,00;0,00;0,00;3,00;4,42;14,821;26,425;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,6198;0,00000;0,0000;0,00500488;0,00500488;-0,00025;0,90679;0,2664;28,604386;-0,000161;24,374025;24,349728;0,0000;-0,0039;0,00;0,00;0,00;0,00;0,42;;3,884;3,906;0,0408206;20,93300;0,06100;0,00700;0,0004809;;1670,61;68,00;;;
Comments;;69;20,93200;0,06100;0,009000;125,875;99,99;1636,4100;0,000;100,058;44,100;0,005;300,950;300,550;26,60;307,817;263,177;0,000;34,000;35,400;34,600;302,150;;;;;0,00;0,00;0,00;3,00;4,42;14,851;26,436;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,8235;0,00000;0,0000;0,00500488;0,00500488;0,00319;0,88158;0,2692;27,809362;-0,000162;23,696578;23,665083;0,0000;-0,0038;0,00;0,00;0,00;0,00;0,40;;3,881;3,899;0,0249483;20,93300;0,06100;0,02100;0,0003037;;1670,61;69,00;;;
