General information;;time (s);O2;CO2;CO;Pdiff;Light;Mass;Methane;AmbP;AmbH;HFM;TC stack;TC smoke;TC amb.;TC cone;T PK;Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;TEext1;TEext2;TEext3;TEext4;TEext5;TEext6;TEext7;TEext8;TEext9;TEext10;TEext11;TEext12;TEext13;TEext14;TEext15;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31;
;;;%;%;%;Pa;-;g;g/s;Pa;%;kW/m²;°C;°C;°C;°C;°C;g/min;°C;°C;°C;°C;ppm;ppm;%;ppm;ppm;no;no;;no;%;°C;no;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;kW/m²;MJ/kg;m²/kg;g/s;g/(s*m²);[kg/kg];[kg/kg];MJ/m²;g/s;1/m;l/s;l/s;m²/s;(m²/s)/m²;m²;m²;g/s;g/s;g/s;g;kW/m²;g;kW;[%];[%];%;;;;;;;
End of test criteria;User end of test;29;20,94000;0,05500;-0,015000;131,425;100,04;-0,7500;0,000;100,682;37,800;0,005;299,750;298,950;25,40;314,917;263,170;0,000;39,500;43,200;42,600;301,450;;;;;0,00;0,00;0,00;3,00;3,06;15,660;25,127;0,60;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;32,4117;0,00000;0,0000;0,00000000;0,00000000;-0,00310;Infinity;0,8857;28,538863;-0,000308;24,221227;24,156583;-0,0001;-0,0623;0,00;0,04;0,00;0,00;1,26;;29,233;28,650;0,0339350;20,94600;0,05200;-0,01400;0,0003975;;10,47;29,00;;;
User EOT time (s);3475;30;20,94100;0,05500;0,000000;129,600;100,05;-0,7500;0,000;100,690;37,800;0,005;299,750;298,950;25,40;314,917;263,170;0,000;39,500;43,200;42,600;301,450;;;;;0,00;0,00;0,00;3,00;3,06;15,614;25,122;0,60;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;8,8090;0,00000;0,0000;0,00000000;0,00000000;0,00117;Infinity;0,8945;28,340022;-0,000345;24,052468;23,988275;-0,0001;-0,0694;0,00;0,04;0,00;0,00;0,95;;28,946;28,650;0,0092230;20,94700;0,05300;0,00300;0,0001094;;10,47;30,00;;;
MLR EOT mass (g/m²);;31;20,94300;0,05500;-0,009000;124,875;100,05;-0,7500;0,000;100,680;37,800;0,005;299,750;299,050;25,40;314,883;263,170;0,000;39,400;43,200;42,600;301,450;;;;;0,00;0,00;0,00;3,00;3,06;15,667;25,116;0,60;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,8519;0,00000;0,0000;0,00000000;0,00000000;0,00139;Infinity;0,8974;27,818610;-0,000383;23,609940;23,554805;-0,0001;-0,0756;0,00;0,04;0,00;0,00;0,64;;28,200;27,939;0,0029859;20,94800;0,05300;0,00400;0,0000363;;10,47;31,00;;;
MLR time period (s);;32;20,94500;0,05500;-0,003000;125,300;100,05;-0,7500;0,000;100,680;37,800;0,005;299,750;298,950;25,40;314,883;263,170;0,000;39,400;43,200;42,600;301,450;;;;;0,00;0,00;0,00;3,00;3,06;15,656;25,146;0,60;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,8614;0,00000;0,0000;0,00000000;0,00000000;0,00139;Infinity;0,9012;27,865908;-0,000421;23,650083;23,586963;-0,0001;-0,0831;0,00;0,04;0,00;0,00;0,64;;27,424;27,939;0,0040429;20,94800;0,05200;0,00400;0,0000490;;10,47;32,00;;;
Truncate graphs at EOT;;33;20,94400;0,05400;0,004000;130,350;100,05;-0,7500;0,000;100,690;37,800;0,005;299,750;299,050;25,40;314,883;263,170;0,000;39,400;43,200;42,600;301,450;;;;;0,00;0,00;0,00;3,00;3,06;15,656;25,124;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;10,1281;0,00000;0,0000;0,00000000;0,00000000;-0,00008;Infinity;0,9113;28,421905;-0,000408;24,121963;24,065632;-0,0001;-0,0823;0,00;0,04;0,00;0,00;0,65;;26,805;26,639;0,0106041;20,94800;0,05200;-0,00200;0,0001249;;10,47;33,00;;;
Smooth data?;;34;20,94400;0,05400;0,010000;125,675;100,05;-0,7500;0,000;100,688;37,800;0,005;299,750;299,050;25,40;314,850;263,170;0,000;39,400;43,100;42,600;301,450;;;;;0,00;0,00;0,00;3,00;3,06;15,669;25,127;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;10,4295;0,00000;0,0000;0,00000000;0,00000000;0,00213;Infinity;0,9218;27,907577;-0,000363;23,685447;23,630135;-0,0001;-0,0718;0,00;0,04;0,00;0,00;1,23;;26,319;26,639;0,0109197;20,94600;0,05200;0,00700;0,0001318;;10,47;34,00;;;
Correct O2 for pressure?;;35;20,94600;0,05400;0,009000;131,800;100,05;-0,7500;0,000;100,682;37,800;0,005;299,750;298,950;25,40;314,850;263,170;0,000;39,400;43,100;42,600;301,450;;;;;0,00;0,00;0,00;3,00;3,07;15,646;25,124;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,8480;0,00000;0,0000;0,00000000;0,00000000;0,00218;Infinity;0,9226;28,579550;-0,000417;24,255758;24,191021;-0,0001;-0,0844;0,00;0,04;0,00;0,00;0,65;;25,728;25,431;0,0008878;20,94800;0,05200;0,00700;0,0000110;;10,47;35,00;;;
;;36;20,94600;0,05300;-0,003000;130,025;100,04;-0,7500;0,000;100,688;37,800;0,005;299,750;298,950;25,40;314,850;263,170;0,000;39,400;43,100;42,600;301,450;;;;;0,00;0,00;0,00;3,00;3,07;15,681;25,103;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;21,1851;0,00000;0,0000;0,00000000;0,00000000;-0,00184;Infinity;0,9438;28,386451;-0,000321;24,091873;24,027574;-0,0001;-0,0647;0,00;0,04;0,00;0,00;0,95;;25,319;25,431;0,0221808;20,94700;0,05300;-0,00900;0,0002612;;10,47;36,00;;;
Apparatus;;37;20,94400;0,05200;-0,010000;128,075;100,04;-0,7500;0,000;100,690;37,800;0,005;299,750;298,950;25,40;314,850;263,170;0,000;39,400;43,100;42,600;301,450;;;;;0,00;0,00;0,00;3,00;3,07;15,652;25,130;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,9561;0,00000;0,0000;0,00000000;0,00000000;0,00066;Infinity;0,9498;28,172789;-0,000325;23,910536;23,846721;-0,0001;-0,0650;0,00;0,04;0,00;0,00;0,64;;25,002;24,240;0,0062360;20,94800;0,05300;0,00100;0,0000743;;10,47;37,00;;;
C-factor (SI units);0,0431;38;20,94400;0,05200;-0,010000;126,975;100,05;-0,7500;0,000;100,690;37,800;0,005;299,750;298,950;25,40;314,817;263,170;0,000;39,400;43,100;42,500;301,450;;;;;0,00;0,00;0,00;3,00;3,07;15,643;25,143;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;31,1050;0,00000;0,0000;0,00000000;0,00000000;-0,00404;Infinity;0,9809;28,051545;-0,000362;23,807635;23,744095;-0,0001;-0,0721;0,00;0,04;0,00;0,00;0,94;;24,831;24,240;0,0325669;20,94700;0,05200;-0,01800;0,0003878;;10,47;38,00;;;
OD correction factor;1;39;20,94500;0,05200;-0,007000;132,075;100,05;-0,7500;0,000;100,688;37,800;0,005;299,750;298,950;25,40;314,783;263,170;0,000;39,300;43,100;42,500;301,450;;;;;0,00;0,00;0,00;3,00;3,07;15,669;25,151;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;15,1156;0,00000;0,0000;0,00000000;0,00000000;-0,00008;Infinity;0,9960;28,609350;-0,000350;24,281049;24,216246;-0,0001;-0,0709;0,00;0,04;0,00;0,00;0,96;;24,787;23,537;0,0158261;20,94700;0,05200;-0,00200;0,0001853;;10,47;39,00;;;
Duct diameter (m);0,114;40;20,94400;0,05300;-0,014000;132,475;100,05;-0,7500;0,000;100,688;37,800;0,005;299,750;298,950;25,40;314,783;263,170;0,000;39,300;43,100;42,500;301,450;;;;;0,00;0,00;0,00;3,00;3,07;15,641;25,138;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;14,3696;0,00000;0,0000;0,00000000;0,00000000;-0,00110;Infinity;1,0104;28,652640;-0,000370;24,317790;24,252888;-0,0001;-0,0752;0,00;0,04;0,00;0,00;0,66;;24,536;23,537;0,0150450;20,94800;0,05200;-0,00600;0,0001756;;10,47;40,00;;;
O2 delay time (s);12;41;20,94600;0,05300;0,003000;128,650;100,04;-0,7500;0,000;100,680;37,800;0,005;299,750;298,950;25,40;314,783;263,170;0,000;39,300;43,100;42,500;301,450;;;;;0,00;0,00;0,00;3,00;3,07;15,671;25,130;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;11,0866;0,00000;0,0000;0,00000000;0,00000000;-0,00033;Infinity;1,0214;28,235961;-0,000341;23,964150;23,900193;-0,0001;-0,0683;0,00;0,04;0,00;0,00;0,65;;24,248;23,028;0,0116076;20,94800;0,05200;-0,00300;0,0001376;;10,47;41,00;;;
CO2 delay time (s);10;42;20,94700;0,05200;0,004000;129,350;100,05;-0,7500;0,000;100,688;37,800;0,005;299,750;298,950;25,40;314,783;263,170;0,000;39,300;43,100;42,500;301,450;;;;;0,00;0,00;0,00;3,00;3,07;15,648;25,143;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;7,4979;0,00000;0,0000;-0,00083335;-0,00083335;0,00291;-1,28184;1,0289;28,312674;-0,000344;24,029258;23,965126;-0,0001;-0,0692;0,00;0,04;0,00;0,00;1,25;;23,892;23,028;0,0078503;20,94600;0,05200;0,01000;0,0000938;;10,47;42,00;;;
CO delay time (s);10;43;20,94800;0,05200;0,004000;129,575;100,04;-0,7500;0,000;100,688;37,800;0,005;299,750;298,950;25,40;314,750;263,170;0,000;39,300;43,000;42,500;301,450;;;;;0,00;0,00;0,00;3,00;3,08;15,635;25,132;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;8,8013;0,00000;0,0000;0,00583347;0,00583347;0,00142;0,18328;1,0377;28,337287;-0,000299;24,050147;23,985960;-0,0001;-0,0600;0,00;0,04;0,00;0,00;0,95;;23,526;22,419;0,0092149;20,94700;0,05200;0,00400;0,0001094;;10,47;43,00;;;
;;44;20,94800;0,05200;-0,002000;126,975;100,03;-0,7600;0,000;100,688;37,800;0,005;299,750;298,950;25,40;314,750;263,170;0,000;39,300;43,000;42,500;301,450;;;;;0,00;0,00;0,00;3,00;3,08;15,656;25,132;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,8506;0,00000;0,0000;0,00583347;0,00583347;0,00190;0,18143;1,0396;28,051545;-0,000220;23,807635;23,744095;0,0000;-0,0437;0,00;0,04;0,00;0,00;0,64;;23,112;22,419;0,0019376;20,94800;0,05200;0,00600;0,0000237;;10,46;44,00;;;
Laboratory;;45;20,94800;0,05200;0,007000;129,225;100,03;-0,7600;0,000;100,684;37,800;0,005;299,750;298,950;25,40;314,750;263,170;0,000;39,300;43,000;42,500;301,450;;;;;0,00;0,00;0,00;3,00;3,08;15,660;25,122;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;11,3790;0,00000;0,0000;-0,00083335;-0,00083335;-0,00158;-1,28122;1,0510;28,298990;-0,000207;24,017644;23,953543;0,0000;-0,0414;0,00;0,04;0,00;0,00;0,35;;22,746;21,871;0,0119138;20,94900;0,05200;-0,00800;0,0001405;;10,46;45,00;;;
Laboratory name;FZJ IAS-7;46;20,94600;0,05300;0,007000;126,775;100,03;-0,7600;0,000;100,676;37,800;0,005;299,750;298,950;25,40;314,750;263,170;0,000;39,300;43,000;42,500;301,450;;;;;0,00;0,00;0,00;3,00;3,08;15,635;25,146;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;19,1356;0,00000;0,0000;0,00000000;0,00000000;-0,00206;Infinity;1,0701;28,029444;-0,000194;23,788877;23,725387;0,0000;-0,0385;0,00;0,04;0,00;0,00;0,64;;22,583;21,871;0,0200350;20,94800;0,05100;-0,01000;0,0002388;;10,46;46,00;;;
Operator;Clara;47;20,94800;0,05300;-0,009000;126,775;100,03;-0,7600;0,000;100,676;37,800;0,005;299,750;298,950;25,40;314,717;263,170;0,000;39,300;43,000;42,400;301,450;;;;;0,00;0,00;0,00;3,00;3,08;15,633;25,148;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;38,9497;0,00000;0,0000;0,00000000;0,00000000;-0,00478;Infinity;1,1091;28,029444;-0,000194;23,788877;23,725387;0,0000;-0,0385;0,00;0,04;0,00;0,00;1,23;;22,720;22,012;0,0407803;20,94600;0,05200;-0,02100;0,0004861;;10,46;47,00;;;
Filename;26082026_Candle_R2,csv;48;20,94700;0,05200;0,001000;131,950;100,02;-0,7600;0,000;100,688;37,800;0,005;299,750;298,950;25,40;314,683;263,177;0,000;39,200;43,000;42,400;301,450;;;;;0,00;0,00;0,00;3,00;3,08;15,645;25,148;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;35,8573;0,00000;0,0000;0,00000000;0,00000000;-0,00513;Infinity;1,1449;28,595808;-0,000131;24,269556;24,204783;0,0000;-0,0266;0,00;0,04;-0,01;0,00;0,96;;23,026;22,012;0,0375426;20,94700;0,05200;-0,02200;0,0004384;;10,46;48,00;;;
Report name;;49;20,94800;0,05200;-0,018000;133,225;100,03;-0,7600;0,000;100,688;37,800;0,005;299,750;298,950;25,40;314,683;263,177;0,000;39,200;43,000;42,400;301,450;;;;;0,00;0,00;0,00;3,00;3,08;15,635;25,138;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;32,6329;0,00000;0,0000;0,00000000;0,00000000;-0,00313;Infinity;1,1775;28,733633;-0,000217;24,386530;24,321445;0,0000;-0,0443;0,00;0,04;0,00;0,00;1,26;;23,255;22,574;0,0341666;20,94600;0,05200;-0,01400;0,0003975;;10,46;49,00;;;
;;50;20,94700;0,05200;-0,002000;127,325;100,02;-0,7600;0,000;100,684;37,800;0,005;299,750;298,950;25,40;314,683;263,177;0,000;39,200;43,000;42,400;301,450;;;;;0,00;0,00;0,00;3,00;3,08;15,698;25,138;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;20,9571;0,00000;0,0000;0,00000000;0,00000000;-0,00157;Infinity;1,1985;28,090180;-0,000089;23,840425;23,776797;0,0000;-0,0177;0,00;0,04;0,00;0,00;0,94;;23,326;22,574;0,0219421;20,94700;0,05200;-0,00800;0,0002612;;10,46;50,00;;;
Pre-test conditions;;51;20,94700;0,05200;-0,006000;128,000;100,03;-0,7600;0,000;100,684;37,800;0,005;299,750;298,950;25,40;314,683;263,170;0,000;39,200;43,000;42,400;301,450;;;;;0,00;0,00;0,00;3,00;3,09;15,633;25,148;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;27,1435;0,00000;0,0000;0,00000000;0,00000000;-0,00306;Infinity;1,2256;28,164540;-0,000158;23,903535;23,839739;0,0000;-0,0316;0,00;0,04;0,00;0,00;0,94;;23,340;22,861;0,0284193;20,94700;0,05200;-0,01400;0,0003372;;10,46;51,00;;;
Ambient temperature (°C);25,4;52;20,94800;0,05200;-0,003000;125,500;100,03;-0,7600;0,000;100,684;37,800;0,005;299,750;298,950;25,40;314,650;263,177;0,000;39,200;42,900;42,400;301,450;;;;;0,00;0,00;0,00;3,00;3,09;15,658;25,162;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;12,7104;0,00000;0,0000;0,00000000;0,00000000;0,00041;Infinity;1,2384;27,888140;-0,000145;23,668951;23,605781;0,0000;-0,0286;0,00;0,04;0,00;0,00;0,93;;23,275;22,861;0,0133078;20,94700;0,05200;0,00000;0,0001600;;10,46;52,00;;;
Barometric pressure (Pa);100684;53;20,94800;0,05200;0,010000;128,750;100,03;-0,7600;0,000;100,682;37,800;0,005;299,750;298,950;25,40;314,650;263,177;0,000;39,200;42,900;42,400;301,450;;;;;0,00;0,00;0,00;3,00;3,09;15,618;25,124;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;0,00241;Infinity;1,2384;28,246932;-0,000148;23,973462;23,909479;0,0000;-0,0297;0,00;0,04;0,00;0,00;0,65;;22,955;22,510;0,0000000;20,94800;0,05200;0,00800;-0,0000016;;10,46;53,00;;;
Relative hunidity (%);37,5;54;20,94600;0,05200;0,004000;126,925;100,02;-0,7600;0,000;100,682;37,800;0,005;299,750;298,950;25,40;314,650;263,177;0,000;39,200;42,900;42,400;301,450;;;;;0,00;0,00;0,00;3,00;3,09;15,633;25,154;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;0,00289;Infinity;1,2384;28,046021;-0,000086;23,802946;23,739419;0,0000;-0,0170;0,00;0,04;0,00;0,00;0,35;;22,530;22,510;0,0000000;20,94900;0,05200;0,01000;-0,0000874;;10,46;54,00;;;
;;55;20,94700;0,05200;0,006000;129,375;100,02;-0,7600;0,000;100,684;37,800;0,005;299,750;298,950;25,40;314,650;263,177;0,000;39,200;42,900;42,400;301,450;;;;;0,00;0,00;0,00;3,00;3,09;15,662;25,140;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,6833;0,00000;0,0000;0,00000000;0,00000000;0,00241;Infinity;1,2430;28,315410;-0,000072;24,031579;23,967442;0,0000;-0,0145;0,00;0,04;0,00;0,00;0,95;;22,163;21,777;0,0049034;20,94700;0,05200;0,00800;0,0000588;;10,46;55,00;;;
Conditioning;;56;20,94800;0,05100;-0,008000;128,775;100,02;-0,7600;0,000;100,682;37,800;0,005;299,750;298,950;25,40;314,650;263,177;0,000;39,200;42,900;42,400;301,450;;;;;0,00;0,00;0,00;3,00;3,09;15,641;25,156;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;15,9576;0,00000;0,0000;0,00000000;0,00000000;-0,00058;Infinity;1,2590;28,249675;-0,000125;23,975790;23,911801;0,0000;-0,0251;0,00;0,04;0,00;0,00;0,94;;21,952;21,777;0,0167076;20,94700;0,05300;-0,00400;0,0001980;;10,46;56,00;;;
Conditionet ? (Y/N);N;57;20,94900;0,05200;-0,010000;125,550;100,02;-0,7600;0,000;100,684;37,800;0,005;299,750;298,950;25,40;314,583;263,170;0,000;39,100;42,900;42,300;301,450;;;;;0,00;0,00;0,00;3,00;3,09;15,652;25,119;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;27,8944;0,00000;0,0000;0,00000000;0,00000000;-0,00328;Infinity;1,2869;27,893694;-0,000095;23,673665;23,610482;0,0000;-0,0189;0,00;0,04;0,00;0,00;0,93;;21,951;21,584;0,0292055;20,94700;0,05200;-0,01500;0,0003498;;10,46;57,00;;;
Conditioning temperature (°C);;58;20,94800;0,05200;-0,021000;133,250;100,02;-0,7600;0,000;100,684;37,800;0,005;299,750;298,950;25,40;314,583;263,177;0,000;39,100;42,900;42,300;301,450;;;;;0,00;0,00;0,00;3,00;3,09;15,656;25,143;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;11,2830;0,00000;0,0000;0,00000000;0,00000000;-0,00034;Infinity;1,2982;28,736329;-0,000131;24,388818;24,323727;0,0000;-0,0267;0,00;0,04;0,00;0,00;0,66;;21,910;21,584;0,0118133;20,94800;0,05200;-0,00300;0,0001376;;10,46;58,00;;;
Conditioning RH (%);;59;20,94600;0,05200;-0,022000;125,825;100,02;-0,7600;0,000;100,686;37,800;0,005;299,750;298,950;25,40;314,550;263,177;0,000;39,100;42,800;42,300;301,450;;;;;0,00;0,00;0,00;3,00;3,09;15,643;25,146;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;29,9509;0,00000;0,0000;0,00000000;0,00000000;-0,00378;Infinity;1,3281;27,924226;-0,000101;23,699578;23,636326;0,0000;-0,0201;0,00;0,04;0,00;0,00;0,93;;21,889;21,833;0,0313586;20,94700;0,05200;-0,01700;0,0003751;;10,46;59,00;;;
;;60;20,94700;0,05200;-0,014000;128,525;100,02;-0,7600;0,000;100,682;37,800;0,005;299,750;298,950;25,40;314,550;263,177;0,000;39,100;42,800;42,300;301,450;;;;;0,00;0,00;0,00;3,00;3,10;15,677;25,127;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;33,0758;0,00000;0,0000;0,00000000;0,00000000;-0,00332;Infinity;1,3612;28,222240;-0,000055;23,952505;23,888578;0,0000;-0,0110;0,00;0,04;0,00;0,00;1,24;;22,049;21,833;0,0346304;20,94600;0,05200;-0,01500;0,0004102;;10,46;60,00;;;
Data collected;;61;20,94600;0,05200;-0,008000;129,300;100,03;-0,7600;0,000;100,682;37,800;0,005;299,750;298,950;25,40;314,550;263,177;0,000;39,100;42,800;42,300;301,450;;;;;0,00;0,00;0,00;3,00;3,10;15,660;25,130;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,9776;0,00000;0,0000;0,00000000;0,00000000;0,00092;Infinity;1,3672;28,307202;-0,000206;24,024613;23,960494;0,0000;-0,0414;0,00;0,04;0,00;0,00;0,65;;22,008;21,706;0,0062585;20,94800;0,05200;0,00200;0,0000743;;10,46;61,00;;;
CO/CO2 data collected?;Yes;62;20,94700;0,05200;-0,014000;133,275;100,03;-0,7600;0,000;100,680;37,800;0,005;299,750;298,950;25,40;314,550;263,177;0,000;39,100;42,800;42,300;301,450;;;;;0,00;0,00;0,00;3,00;3,10;15,667;25,122;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;7,6108;0,00000;0,0000;0,00000000;0,00000000;0,00296;Infinity;1,3748;28,739024;-0,000160;24,391105;24,326008;0,0000;-0,0325;0,00;0,04;0,00;0,00;1,26;;21,762;21,706;0,0079685;20,94600;0,05200;0,01000;0,0000938;;10,46;62,00;;;
Mass data collected?;Yes;63;20,94700;0,05200;0,000000;128,800;100,04;-0,7600;0,000;100,682;37,800;0,005;299,750;298,950;25,40;314,550;263,177;0,000;39,100;42,800;42,300;301,450;;;;;0,00;0,00;0,00;3,00;3,10;15,702;25,132;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;11,5769;0,00000;0,0000;0,00000000;0,00000000;0,00216;Infinity;1,3864;28,252417;-0,000245;23,978117;23,914122;-0,0001;-0,0491;0,00;0,04;0,00;0,00;1,24;;21,569;21,296;0,0121211;20,94600;0,05100;0,00700;0,0001445;;10,46;63,00;;;
