s,C,C,C,C,C,C,C,kW,mol/mol,Pa,m,C,C,m,C,C,m,C,C
Time,T1,T2,T3,T5,T9,T10,T11,HRR,O2_room,p_box,zint_fire,Tupp_fire,Tlow_fire,zint_mid,Tupp_mid,Tlow_mid,zint_door,Tupp_door,Tlow_door
 7.10002E+001, 2.53025E+001, 2.61159E+001, 4.36755E+001, 2.63747E+001, 2.50208E+001, 2.52068E+001, 2.55875E+001, 1.79952E-002, 2.05866E-001, 1.67240E+002, 2.19141E-001, 3.88726E+001, 2.59312E+001, 1.38890E-001, 2.70317E+001, 2.50458E+001, 1.20018E-001, 2.60851E+001, 2.50125E+001
 7.20040E+001, 2.53061E+001, 2.61274E+001, 4.40818E+001, 2.63436E+001, 2.50206E+001, 2.51697E+001, 2.54618E+001, 1.79952E-002, 2.05832E-001, 1.67920E+002, 2.18913E-001, 3.89816E+001, 2.59359E+001, 1.38845E-001, 2.70505E+001, 2.50463E+001, 2.30000E-001, 2.58472E+001, 2.50126E+001
 7.30024E+001, 2.53089E+001, 2.61393E+001, 4.42206E+001, 2.63862E+001, 2.50204E+001, 2.51610E+001, 2.55465E+001, 1.79953E-002, 2.05781E-001, 1.68603E+002, 2.18777E-001, 3.90056E+001, 2.59406E+001, 1.37645E-001, 2.70167E+001, 2.50469E+001, 2.11962E-001, 2.58739E+001, 2.50126E+001
 7.40008E+001, 2.53110E+001, 2.61456E+001, 4.40476E+001, 2.64943E+001, 2.50203E+001, 2.51886E+001, 2.55847E+001, 1.79952E-002, 2.05715E-001, 1.69282E+002, 2.18857E-001, 3.89711E+001, 2.59457E+001, 1.37100E-001, 2.70445E+001, 2.50475E+001, 8.43637E-002, 2.62828E+001, 2.50126E+001
 7.50045E+001, 2.53130E+001, 2.61446E+001, 4.44396E+001, 2.66673E+001, 2.50202E+001, 2.52755E+001, 2.56320E+001, 1.79952E-002, 2.05648E-001, 1.69997E+002, 2.18956E-001, 3.94776E+001, 2.59507E+001, 1.37514E-001, 2.71261E+001, 2.50481E+001, 8.25742E-002, 2.64631E+001, 2.50126E+001
 7.60029E+001, 2.53149E+001, 2.61413E+001, 4.43565E+001, 2.66694E+001, 2.50201E+001, 2.53999E+001, 2.55915E+001, 1.79963E-002, 2.05591E-001, 1.70745E+002, 2.19461E-001, 3.95348E+001, 2.59558E+001, 1.38291E-001, 2.71721E+001, 2.50487E+001, 8.12358E-002, 2.64430E+001, 2.50127E+001
 7.70013E+001, 2.53169E+001, 2.61351E+001, 4.38641E+001, 2.64712E+001, 2.50198E+001, 2.54069E+001, 2.56808E+001, 1.79945E-002, 2.05543E-001, 1.71516E+002, 2.19395E-001, 3.99147E+001, 2.59614E+001, 1.39278E-001, 2.71908E+001, 2.50493E+001, 8.15536E-002, 2.63754E+001, 2.50127E+001
 7.80050E+001, 2.53195E+001, 2.61321E+001, 4.40180E+001, 2.65288E+001, 2.50195E+001, 2.52226E+001, 2.59419E+001, 1.79951E-002, 2.05498E-001, 1.72385E+002, 2.19206E-001, 3.95716E+001, 2.59671E+001, 1.39502E-001, 2.72109E+001, 2.50500E+001, 8.44987E-002, 2.62358E+001, 2.50129E+001
 7.90030E+001, 2.53225E+001, 2.61336E+001, 4.44950E+001, 2.64786E+001, 2.50192E+001, 2.51059E+001, 2.60922E+001, 1.80005E-002, 2.05452E-001, 1.73262E+002, 2.19166E-001, 3.99078E+001, 2.59724E+001, 1.37884E-001, 2.71334E+001, 2.50506E+001, 9.15779E-002, 2.61010E+001, 2.50130E+001
 8.00003E+001, 2.53259E+001, 2.61371E+001, 4.45802E+001, 2.63232E+001, 2.50189E+001, 2.50699E+001, 2.61029E+001, 1.79957E-002, 2.05411E-001, 1.74161E+002, 2.18965E-001, 3.94830E+001, 2.59773E+001, 1.38562E-001, 2.72389E+001, 2.50512E+001, 9.75755E-002, 2.60481E+001, 2.50132E+001
 8.10006E+001, 2.53295E+001, 2.61377E+001, 4.31564E+001, 2.65882E+001, 2.50188E+001, 2.50609E+001, 2.59535E+001, 1.79898E-002, 2.05379E-001, 1.75083E+002, 2.18838E-001, 3.88019E+001, 2.59824E+001, 1.37179E-001, 2.72379E+001, 2.50518E+001, 1.00038E-001, 2.61163E+001, 2.50134E+001
 8.20028E+001, 2.53333E+001, 2.61357E+001, 4.35656E+001, 2.64882E+001, 2.50188E+001, 2.50656E+001, 2.57637E+001, 1.79955E-002, 2.05354E-001, 1.76025E+002, 2.18698E-001, 3.92553E+001, 2.59873E+001, 1.36671E-001, 2.72314E+001, 2.50524E+001, 9.92470E-002, 2.61501E+001, 2.50137E+001
 8.30049E+001, 2.53368E+001, 2.61339E+001, 4.27133E+001, 2.64079E+001, 2.50190E+001, 2.50975E+001, 2.57097E+001, 1.79962E-002, 2.05326E-001, 1.77035E+002, 2.18286E-001, 3.93915E+001, 2.59921E+001, 1.36053E-001, 2.72481E+001, 2.50530E+001, 9.88002E-002, 2.62107E+001, 2.50139E+001
 8.40018E+001, 2.53403E+001, 2.61393E+001, 4.14924E+001, 2.63571E+001, 2.50192E+001, 2.51664E+001, 2.57168E+001, 1.79951E-002, 2.05291E-001, 1.78052E+002, 2.18129E-001, 3.82186E+001, 2.59969E+001, 1.34820E-001, 2.72207E+001, 2.50536E+001, 9.71948E-002, 2.62094E+001, 2.50141E+001
 8.50040E+001, 2.53436E+001, 2.61540E+001, 4.15874E+001, 2.66949E+001, 2.50194E+001, 2.52154E+001, 2.57174E+001, 1.79942E-002, 2.05259E-001, 1.79059E+002, 2.16919E-001, 3.75599E+001, 2.60018E+001, 1.34690E-001, 2.73157E+001, 2.50542E+001, 9.84309E-002, 2.61000E+001, 2.50141E+001
 8.60027E+001, 2.53467E+001, 2.61675E+001, 4.35742E+001, 2.66245E+001, 2.50195E+001, 2.51925E+001, 2.57283E+001, 1.79963E-002, 2.05235E-001, 1.80120E+002, 2.15750E-001, 3.88338E+001, 2.60069E+001, 1.30414E-001, 2.71560E+001, 2.50549E+001, 9.46832E-002, 2.61005E+001, 2.50142E+001
 8.70020E+001, 2.53494E+001, 2.61778E+001, 4.26026E+001, 2.62559E+001, 2.50196E+001, 2.51445E+001, 2.55560E+001, 1.79985E-002, 2.05213E-001, 1.81177E+002, 2.16099E-001, 3.86604E+001, 2.60120E+001, 1.30457E-001, 2.71465E+001, 2.50555E+001, 9.35525E-002, 2.61827E+001, 2.50143E+001
 8.80051E+001, 2.53515E+001, 2.62007E+001, 4.26408E+001, 2.64465E+001, 2.50197E+001, 2.51473E+001, 2.55860E+001, 1.79940E-002, 2.05195E-001, 1.82265E+002, 2.15733E-001, 3.85959E+001, 2.60172E+001, 1.32619E-001, 2.72803E+001, 2.50562E+001, 9.35388E-002, 2.62176E+001, 2.50144E+001
 8.90019E+001, 2.53534E+001, 2.62341E+001, 4.17809E+001, 2.65535E+001, 2.50198E+001, 2.52652E+001, 2.56675E+001, 1.79971E-002, 2.05187E-001, 1.83328E+002, 2.15237E-001, 3.79399E+001, 2.60223E+001, 1.33325E-001, 2.72916E+001, 2.50568E+001, 9.61582E-002, 2.62076E+001, 2.50146E+001
 9.00023E+001, 2.53553E+001, 2.62500E+001, 4.20341E+001, 2.68432E+001, 2.50198E+001, 2.52797E+001, 2.59773E+001, 1.79956E-002, 2.05181E-001, 1.84353E+002, 2.14588E-001, 3.79513E+001, 2.60268E+001, 1.35263E-001, 2.73413E+001, 2.50573E+001, 9.30668E-002, 2.62477E+001, 2.50147E+001
 9.10022E+001, 2.53569E+001, 2.62419E+001, 4.10250E+001, 2.68417E+001, 2.50198E+001, 2.51654E+001, 2.62463E+001, 1.79909E-002, 2.05166E-001, 1.85375E+002, 2.14747E-001, 3.75914E+001, 2.60308E+001, 1.35805E-001, 2.73170E+001, 2.50579E+001, 9.22736E-002, 2.61104E+001, 2.50148E+001
 9.20043E+001, 2.53581E+001, 2.62335E+001, 4.02459E+001, 2.67094E+001, 2.50199E+001, 2.51077E+001, 2.58693E+001, 1.79982E-002, 2.05133E-001, 1.86421E+002, 2.14945E-001, 3.71523E+001, 2.60347E+001, 1.35878E-001, 2.73156E+001, 2.50585E+001, 9.74209E-002, 2.61938E+001, 2.50149E+001
 9.30010E+001, 2.53587E+001, 2.62448E+001, 4.02254E+001, 2.65533E+001, 2.50200E+001, 2.50963E+001, 2.56382E+001, 1.79974E-002, 2.05089E-001, 1.87447E+002, 2.14384E-001, 3.74027E+001, 2.60383E+001, 1.35300E-001, 2.73078E+001, 2.50591E+001, 9.98201E-002, 2.63450E+001, 2.50150E+001
 9.40016E+001, 2.53587E+001, 2.62666E+001, 3.99182E+001, 2.66952E+001, 2.50202E+001, 2.51284E+001, 2.56182E+001, 1.79937E-002, 2.05046E-001, 1.88478E+002, 2.14408E-001, 3.70011E+001, 2.60418E+001, 1.34372E-001, 2.73205E+001, 2.50597E+001, 9.87919E-002, 2.61768E+001, 2.50152E+001
 9.50023E+001, 2.53589E+001, 2.62820E+001, 4.07829E+001, 2.66427E+001, 2.50204E+001, 2.52317E+001, 2.56799E+001, 1.79909E-002, 2.05014E-001, 1.89436E+002, 2.13932E-001, 3.72858E+001, 2.60454E+001, 1.33773E-001, 2.73510E+001, 2.50604E+001, 9.37563E-002, 2.60509E+001, 2.50153E+001
 9.60010E+001, 2.53600E+001, 2.63047E+001, 4.05678E+001, 2.68193E+001, 2.50204E+001, 2.52494E+001, 2.55133E+001, 1.79988E-002, 2.04997E-001, 1.90290E+002, 2.14153E-001, 3.73944E+001, 2.60489E+001, 1.35104E-001, 2.74646E+001, 2.50610E+001, 9.06481E-002, 2.60736E+001, 2.50155E+001
 9.70041E+001, 2.53628E+001, 2.63395E+001, 4.07090E+001, 2.70156E+001, 2.50202E+001, 2.51862E+001, 2.55535E+001, 1.79895E-002, 2.04985E-001, 1.91029E+002, 2.14808E-001, 3.65818E+001, 2.60528E+001, 1.34925E-001, 2.74587E+001, 2.50615E+001, 9.05782E-002, 2.61913E+001, 2.50155E+001
 9.80029E+001, 2.53668E+001, 2.63736E+001, 4.08512E+001, 2.69200E+001, 2.50200E+001, 2.52699E+001, 2.58278E+001, 1.79978E-002, 2.04969E-001, 1.91785E+002, 2.14268E-001, 3.62266E+001, 2.60576E+001, 1.33929E-001, 2.74189E+001, 2.50621E+001, 8.80292E-002, 2.61872E+001, 2.50156E+001
 9.90035E+001, 2.53713E+001, 2.63898E+001, 4.07896E+001, 2.67946E+001, 2.50201E+001, 2.58122E+001, 2.58810E+001, 1.79948E-002, 2.04948E-001, 1.92578E+002, 2.13390E-001, 3.58838E+001, 2.60629E+001, 1.31449E-001, 2.73523E+001, 2.50627E+001, 8.91098E-002, 2.61998E+001, 2.50156E+001
 1.00004E+002, 2.53753E+001, 2.63858E+001, 4.11411E+001, 2.63258E+001, 2.50200E+001, 2.57125E+001, 2.58602E+001, 1.79955E-002, 2.04933E-001, 1.93356E+002, 2.13274E-001, 3.60944E+001, 2.60687E+001, 1.29208E-001, 2.72544E+001, 2.50633E+001, 8.78463E-002, 2.62523E+001, 2.50157E+001
 1.01005E+002, 2.53784E+001, 2.63718E+001, 4.13573E+001, 2.63744E+001, 2.50198E+001, 2.53337E+001, 2.58328E+001, 1.79961E-002, 2.04922E-001, 1.94101E+002, 2.13679E-001, 3.64348E+001, 2.60743E+001, 1.30807E-001, 2.73615E+001, 2.50639E+001, 8.63758E-002, 2.62240E+001, 2.50157E+001
 1.02000E+002, 2.53810E+001, 2.63592E+001, 4.13616E+001, 2.64602E+001, 2.50196E+001, 2.51425E+001, 2.59085E+001, 1.79981E-002, 2.04905E-001, 1.94848E+002, 2.14279E-001, 3.67209E+001, 2.60798E+001, 1.30376E-001, 2.73035E+001, 2.50645E+001, 9.12144E-002, 2.62487E+001, 2.50158E+001
 1.03001E+002, 2.53838E+001, 2.63587E+001, 4.07694E+001, 2.65042E+001, 2.50194E+001, 2.50978E+001, 2.59140E+001, 1.79944E-002, 2.04887E-001, 1.95591E+002, 2.14881E-001, 3.67147E+001, 2.60850E+001, 1.31133E-001, 2.73227E+001, 2.50651E+001, 9.63595E-002, 2.62666E+001, 2.50159E+001
 1.04002E+002, 2.53872E+001, 2.63687E+001, 4.05414E+001, 2.65655E+001, 2.50194E+001, 2.50947E+001, 2.57403E+001, 1.79931E-002, 2.04879E-001, 1.96338E+002, 2.15036E-001, 3.64934E+001, 2.60902E+001, 1.32083E-001, 2.73414E+001, 2.50657E+001, 9.40139E-002, 2.63369E+001, 2.50161E+001
 1.05002E+002, 2.53912E+001, 2.63807E+001, 4.09454E+001, 2.66130E+001, 2.50195E+001, 2.51225E+001, 2.57522E+001, 1.79946E-002, 2.04883E-001, 1.97091E+002, 2.14767E-001, 3.67560E+001, 2.60953E+001, 1.33447E-001, 2.73644E+001, 2.50663E+001, 9.32809E-002, 2.63602E+001, 2.50163E+001
 1.06003E+002, 2.53953E+001, 2.63941E+001, 4.09445E+001, 2.67261E+001, 2.50196E+001, 2.51454E+001, 2.56969E+001, 1.79949E-002, 2.04884E-001, 1.97840E+002, 2.14326E-001, 3.67800E+001, 2.61006E+001, 1.34568E-001, 2.74098E+001, 2.50670E+001, 9.26184E-002, 2.63338E+001, 2.50165E+001
 1.07004E+002, 2.53989E+001, 2.64101E+001, 4.06886E+001, 2.66138E+001, 2.50196E+001, 2.51256E+001, 2.56838E+001, 1.79954E-002, 2.04872E-001, 1.98560E+002, 2.13958E-001, 3.64958E+001, 2.61057E+001, 1.33762E-001, 2.73848E+001, 2.50676E+001, 8.81372E-002, 2.63081E+001, 2.50165E+001
 1.08004E+002, 2.54019E+001, 2.64253E+001, 4.08426E+001, 2.63795E+001, 2.50195E+001, 2.51168E+001, 2.57615E+001, 1.79956E-002, 2.04853E-001, 1.99241E+002, 2.13936E-001, 3.66035E+001, 2.61108E+001, 1.31708E-001, 2.72922E+001, 2.50682E+001, 8.23963E-002, 2.62987E+001, 2.50166E+001
 1.09003E+002, 2.54044E+001, 2.64284E+001, 4.10152E+001, 2.64380E+001, 2.50193E+001, 2.51429E+001, 2.57221E+001, 1.79957E-002, 2.04838E-001, 1.99886E+002, 2.14113E-001, 3.67648E+001, 2.61159E+001, 1.30797E-001, 2.73173E+001, 2.50689E+001, 8.42831E-002, 2.64396E+001, 2.50168E+001
 1.10003E+002, 2.54070E+001, 2.64231E+001, 4.08162E+001, 2.64551E+001, 2.50192E+001, 2.52025E+001, 2.56942E+001, 1.79950E-002, 2.04828E-001, 2.00460E+002, 2.14000E-001, 3.68287E+001, 2.61209E+001, 1.29948E-001, 2.73070E+001, 2.50695E+001, 8.82803E-002, 2.65625E+001, 2.50169E+001
 1.11002E+002, 2.54098E+001, 2.64282E+001, 4.04532E+001, 2.66684E+001, 2.50190E+001, 2.52486E+001, 2.57853E+001, 1.79955E-002, 2.04817E-001, 2.00971E+002, 2.13816E-001, 3.64921E+001, 2.61263E+001, 1.30690E-001, 2.73848E+001, 2.50702E+001, 9.04862E-002, 2.64983E+001, 2.50169E+001
 1.12002E+002, 2.54127E+001, 2.64461E+001, 3.98179E+001, 2.67972E+001, 2.50188E+001, 2.52418E+001, 2.59689E+001, 1.79962E-002, 2.04800E-001, 2.01486E+002, 2.13343E-001, 3.57913E+001, 2.61320E+001, 1.30707E-001, 2.73993E+001, 2.50708E+001, 9.33717E-002, 2.63674E+001, 2.50169E+001
 1.13002E+002, 2.54155E+001, 2.64590E+001, 3.95906E+001, 2.66529E+001, 2.50186E+001, 2.52097E+001, 2.62148E+001, 1.79982E-002, 2.04779E-001, 2.02022E+002, 2.12848E-001, 3.54917E+001, 2.61378E+001, 1.30216E-001, 2.73657E+001, 2.50714E+001, 9.52764E-002, 2.62695E+001, 2.50170E+001
 1.14002E+002, 2.54179E+001, 2.64560E+001, 4.00222E+001, 2.66153E+001, 2.50182E+001, 2.51847E+001, 2.62635E+001, 1.79927E-002, 2.04757E-001, 2.02605E+002, 2.13376E-001, 3.60946E+001, 2.61439E+001, 1.30091E-001, 2.73689E+001, 2.50719E+001, 9.32845E-002, 2.62406E+001, 2.50172E+001
 1.15002E+002, 2.54198E+001, 2.64460E+001, 4.09473E+001, 2.67264E+001, 2.50181E+001, 2.51799E+001, 2.62806E+001, 1.79939E-002, 2.04732E-001, 2.03262E+002, 2.14132E-001, 3.64472E+001, 2.61504E+001, 1.29989E-001, 2.74050E+001, 2.50725E+001, 9.04774E-002, 2.62716E+001, 2.50177E+001
 1.16001E+002, 2.54210E+001, 2.64442E+001, 4.12664E+001, 2.67926E+001, 2.50181E+001, 2.51925E+001, 2.62997E+001, 1.79946E-002, 2.04698E-001, 2.03949E+002, 2.14739E-001, 3.69623E+001, 2.61566E+001, 1.29046E-001, 2.74101E+001, 2.50731E+001, 8.90823E-002, 2.62787E+001, 2.50181E+001
 1.17001E+002, 2.54219E+001, 2.64577E+001, 4.09047E+001, 2.65202E+001, 2.50183E+001, 2.52111E+001, 2.62614E+001, 1.79957E-002, 2.04662E-001, 2.04674E+002, 2.14847E-001, 3.71472E+001, 2.61622E+001, 1.27661E-001, 2.73772E+001, 2.50738E+001, 8.66298E-002, 2.62701E+001, 2.50180E+001
 1.18001E+002, 2.54228E+001, 2.64844E+001, 4.07443E+001, 2.66761E+001, 2.50184E+001, 2.52299E+001, 2.61138E+001, 1.79953E-002, 2.04634E-001, 2.05370E+002, 2.14611E-001, 3.69484E+001, 2.61672E+001, 1.28032E-001, 2.74333E+001, 2.50745E+001, 8.44240E-002, 2.63283E+001, 2.50178E+001
 1.19001E+002, 2.54236E+001, 2.65063E+001, 4.06912E+001, 2.66518E+001, 2.50184E+001, 2.52259E+001, 2.57781E+001, 1.79948E-002, 2.04619E-001, 2.05949E+002, 2.14356E-001, 3.65562E+001, 2.61719E+001, 1.27630E-001, 2.74059E+001, 2.50751E+001, 8.43613E-002, 2.63546E+001, 2.50177E+001
 1.20000E+002, 2.54245E+001, 2.65100E+001, 4.09226E+001, 2.66387E+001, 2.50182E+001, 2.52087E+001, 2.56060E+001, 1.79955E-002, 2.04609E-001, 2.06432E+002, 2.14287E-001, 3.65577E+001, 2.61767E+001, 1.27844E-001, 2.73918E+001, 2.50757E+001, 8.22216E-002, 2.62276E+001, 2.50177E+001
 1.21000E+002, 2.54256E+001, 2.65047E+001, 4.12937E+001, 2.66886E+001, 2.50180E+001, 2.51826E+001, 2.56838E+001, 1.79961E-002, 2.04599E-001, 2.06890E+002, 2.14487E-001, 3.65957E+001, 2.61815E+001, 1.27018E-001, 2.73635E+001, 2.50764E+001, 7.93121E-002, 2.61626E+001, 2.50180E+001
 1.22005E+002, 2.54271E+001, 2.64983E+001, 4.13840E+001, 2.66557E+001, 2.50178E+001, 2.51533E+001, 2.56279E+001, 1.79973E-002, 2.04587E-001, 2.07338E+002, 2.14834E-001, 3.67176E+001, 2.61861E+001, 1.27069E-001, 2.73978E+001, 2.50770E+001, 8.14806E-002, 2.62036E+001, 2.50184E+001
 1.23005E+002, 2.54289E+001, 2.64874E+001, 4.11989E+001, 2.67332E+001, 2.50175E+001, 2.51506E+001, 2.56603E+001, 1.79954E-002, 2.04579E-001, 2.07784E+002, 2.15376E-001, 3.69641E+001, 2.61902E+001, 1.27567E-001, 2.74449E+001, 2.50777E+001, 8.08817E-002, 2.62419E+001, 2.50185E+001
 1.24004E+002, 2.54309E+001, 2.64772E+001, 4.08276E+001, 2.67502E+001, 2.50174E+001, 2.51973E+001, 2.59398E+001, 1.79928E-002, 2.04573E-001, 2.08265E+002, 2.15822E-001, 3.68035E+001, 2.61943E+001, 1.27116E-001, 2.74066E+001, 2.50783E+001, 8.34338E-002, 2.62258E+001, 2.50184E+001
 1.25004E+002, 2.54329E+001, 2.64792E+001, 4.09146E+001, 2.67312E+001, 2.50173E+001, 2.52602E+001, 2.61152E+001, 1.79946E-002, 2.04559E-001, 2.08811E+002, 2.15986E-001, 3.68823E+001, 2.61984E+001, 1.27370E-001, 2.74245E+001, 2.50789E+001, 9.04244E-002, 2.62885E+001, 2.50184E+001
 1.26003E+002, 2.54346E+001, 2.64955E+001, 4.08175E+001, 2.67872E+001, 2.50173E+001, 2.52651E+001, 2.58286E+001, 1.79953E-002, 2.04534E-001, 2.09423E+002, 2.15860E-001, 3.68250E+001, 2.62026E+001, 1.27375E-001, 2.74463E+001, 2.50795E+001, 9.57198E-002, 2.65092E+001, 2.50185E+001
 1.27002E+002, 2.54359E+001, 2.65138E+001, 4.08494E+001, 2.67845E+001, 2.50173E+001, 2.52548E+001, 2.59622E+001, 1.79953E-002, 2.04507E-001, 2.10045E+002, 2.15535E-001, 3.66583E+001, 2.62066E+001, 1.27266E-001, 2.74494E+001, 2.50802E+001, 9.38324E-002, 2.64724E+001, 2.50185E+001
 1.28002E+002, 2.54366E+001, 2.65203E+001, 4.08465E+001, 2.67286E+001, 2.50172E+001, 2.52752E+001, 2.62041E+001, 1.79956E-002, 2.04482E-001, 2.10606E+002, 2.15276E-001, 3.65861E+001, 2.62101E+001, 1.27202E-001, 2.74437E+001, 2.50809E+001, 9.24566E-002, 2.64310E+001, 2.50185E+001
 1.29001E+002, 2.54372E+001, 2.65158E+001, 4.07025E+001, 2.66861E+001, 2.50171E+001, 2.52976E+001, 2.60218E+001, 1.79953E-002, 2.04454E-001, 2.11105E+002, 2.15332E-001, 3.65863E+001, 2.62129E+001, 1.26871E-001, 2.74319E+001, 2.50815E+001, 9.08307E-002, 2.64060E+001, 2.50186E+001
 1.30001E+002, 2.54381E+001, 2.65122E+001, 4.05917E+001, 2.66591E+001, 2.50170E+001, 2.53028E+001, 2.59614E+001, 1.79949E-002, 2.04423E-001, 2.11609E+002, 2.15527E-001, 3.67668E+001, 2.62156E+001, 1.26493E-001, 2.74251E+001, 2.50821E+001, 8.87730E-002, 2.63588E+001, 2.50187E+001
 1.31000E+002, 2.54402E+001, 2.65143E+001, 4.04905E+001, 2.66376E+001, 2.50169E+001, 2.52784E+001, 2.61249E+001, 1.79950E-002, 2.04396E-001, 2.12148E+002, 2.15538E-001, 3.70306E+001, 2.62182E+001, 1.26387E-001, 2.74337E+001, 2.50826E+001, 8.57709E-002, 2.63736E+001, 2.50188E+001
 1.32005E+002, 2.54438E+001, 2.65200E+001, 4.02920E+001, 2.65800E+001, 2.50169E+001, 2.52612E+001, 2.60395E+001, 1.79952E-002, 2.04379E-001, 2.12747E+002, 2.15775E-001, 3.68307E+001, 2.62210E+001, 1.26478E-001, 2.74400E+001, 2.50832E+001, 8.58007E-002, 2.64481E+001, 2.50189E+001
 1.33004E+002, 2.54488E+001, 2.65339E+001, 3.98048E+001, 2.65705E+001, 2.50169E+001, 2.52777E+001, 2.58679E+001, 1.79954E-002, 2.04375E-001, 2.13352E+002, 2.15603E-001, 3.63181E+001, 2.62241E+001, 1.26580E-001, 2.74294E+001, 2.50838E+001, 8.54320E-002, 2.64114E+001, 2.50190E+001
 1.34004E+002, 2.54539E+001, 2.65508E+001, 3.92836E+001, 2.65158E+001, 2.50169E+001, 2.53997E+001, 2.62303E+001, 1.79958E-002, 2.04381E-001, 2.13916E+002, 2.15317E-001, 3.59576E+001, 2.62280E+001, 1.26764E-001, 2.73926E+001, 2.50844E+001, 8.65599E-002, 2.64014E+001, 2.50191E+001
 1.35003E+002, 2.54581E+001, 2.65511E+001, 3.90307E+001, 2.66442E+001, 2.50168E+001, 2.56131E+001, 2.63656E+001, 1.79964E-002, 2.04389E-001, 2.14424E+002, 2.15525E-001, 3.58104E+001, 2.62325E+001, 1.27924E-001, 2.74510E+001, 2.50849E+001, 8.73462E-002, 2.64003E+001, 2.50192E+001
 1.36003E+002, 2.54611E+001, 2.65397E+001, 3.89998E+001, 2.66969E+001, 2.50167E+001, 2.56945E+001, 2.64664E+001, 1.79976E-002, 2.04379E-001, 2.14889E+002, 2.15906E-001, 3.57847E+001, 2.62373E+001, 1.27743E-001, 2.74585E+001, 2.50854E+001, 8.37321E-002, 2.63837E+001, 2.50193E+001
 1.37002E+002, 2.54635E+001, 2.65350E+001, 3.90624E+001, 2.66633E+001, 2.50166E+001, 2.55100E+001, 2.63505E+001, 1.79946E-002, 2.04351E-001, 2.15312E+002, 2.16008E-001, 3.57570E+001, 2.62414E+001, 1.27698E-001, 2.74755E+001, 2.50857E+001, 8.39206E-002, 2.64036E+001, 2.50193E+001
 1.38002E+002, 2.54659E+001, 2.65441E+001, 3.91472E+001, 2.67156E+001, 2.50164E+001, 2.53164E+001, 2.63254E+001, 1.79928E-002, 2.04312E-001, 2.15732E+002, 2.15770E-001, 3.57727E+001, 2.62445E+001, 1.27733E-001, 2.74815E+001, 2.50861E+001, 8.55973E-002, 2.64263E+001, 2.50194E+001
 1.39001E+002, 2.54685E+001, 2.65595E+001, 3.95812E+001, 2.67075E+001, 2.50163E+001, 2.52504E+001, 2.64452E+001, 1.79944E-002, 2.04267E-001, 2.16179E+002, 2.15510E-001, 3.58898E+001, 2.62470E+001, 1.27603E-001, 2.74592E+001, 2.50865E+001, 8.47655E-002, 2.64326E+001, 2.50196E+001
 1.40001E+002, 2.54711E+001, 2.65693E+001, 4.00474E+001, 2.66909E+001, 2.50163E+001, 2.52536E+001, 2.63664E+001, 1.79949E-002, 2.04219E-001, 2.16631E+002, 2.15524E-001, 3.60696E+001, 2.62492E+001, 1.27990E-001, 2.74683E+001, 2.50869E+001, 8.22826E-002, 2.63915E+001, 2.50205E+001
 1.41000E+002, 2.54739E+001, 2.65705E+001, 4.05137E+001, 2.67916E+001, 2.50162E+001, 2.54080E+001, 2.64332E+001, 1.79950E-002, 2.04166E-001, 2.17084E+002, 2.15605E-001, 3.64496E+001, 2.62509E+001, 1.28565E-001, 2.75113E+001, 2.50874E+001, 8.66709E-002, 2.63647E+001, 2.50215E+001
 1.42005E+002, 2.54772E+001, 2.65636E+001, 4.07176E+001, 2.68354E+001, 2.50162E+001, 2.57113E+001, 2.63583E+001, 1.79951E-002, 2.04114E-001, 2.17528E+002, 2.15705E-001, 3.68913E+001, 2.62522E+001, 1.28391E-001, 2.75096E+001, 2.50880E+001, 8.81234E-002, 2.64254E+001, 2.50207E+001
 1.43005E+002, 2.54811E+001, 2.65498E+001, 4.06367E+001, 2.67225E+001, 2.50161E+001, 2.56075E+001, 2.60256E+001, 1.79952E-002, 2.04073E-001, 2.17942E+002, 2.16027E-001, 3.70250E+001, 2.62537E+001, 1.28069E-001, 2.74688E+001, 2.50886E+001, 8.12357E-002, 2.63945E+001, 2.50200E+001
 1.44004E+002, 2.54849E+001, 2.65387E+001, 4.03868E+001, 2.65475E+001, 2.50160E+001, 2.52881E+001, 2.58936E+001, 1.79953E-002, 2.04038E-001, 2.18349E+002, 2.16316E-001, 3.69466E+001, 2.62558E+001, 1.27430E-001, 2.74050E+001, 2.50892E+001, 6.48604E-002, 2.63085E+001, 2.50202E+001
 1.45004E+002, 2.54884E+001, 2.65389E+001, 4.03440E+001, 2.65198E+001, 2.50161E+001, 2.51232E+001, 2.58398E+001, 1.79954E-002, 2.04002E-001, 2.18774E+002, 2.16466E-001, 3.69039E+001, 2.62588E+001, 1.27310E-001, 2.74244E+001, 2.50899E+001, 6.09872E-002, 2.63014E+001, 2.50231E+001
 1.46003E+002, 2.54916E+001, 2.65430E+001, 4.05310E+001, 2.65471E+001, 2.50159E+001, 2.50962E+001, 2.59000E+001, 1.79954E-002, 2.03965E-001, 2.19197E+002, 2.16454E-001, 3.70455E+001, 2.62628E+001, 1.26550E-001, 2.74225E+001, 2.50905E+001, 6.61994E-002, 2.63762E+001, 2.50279E+001
