s,C,C,C,C,C,C,C,kW,mol/mol,Pa,m,C,C,m,C,C,m,C,C
Time,T1,T2,T3,T5,T9,T10,T11,HRR,O2_room,p_box,zint_fire,Tupp_fire,Tlow_fire,zint_mid,Tupp_mid,Tlow_mid,zint_door,Tupp_door,Tlow_door
 6.20007E+001, 2.51977E+001, 2.58674E+001, 5.05804E+001, 2.71550E+001, 2.50198E+001, 2.53131E+001, 2.55380E+001, 1.79953E-002, 2.05960E-001, 1.51592E+002, 2.16565E-001, 4.04234E+001, 2.57096E+001, 1.41699E-001, 2.71536E+001, 2.50269E+001, 1.08814E-001, 2.60902E+001, 2.50087E+001
 6.30052E+001, 2.52025E+001, 2.58706E+001, 4.89409E+001, 2.70903E+001, 2.50197E+001, 2.53607E+001, 2.55430E+001, 1.79954E-002, 2.05939E-001, 1.52251E+002, 2.16576E-001, 3.98674E+001, 2.57093E+001, 1.40738E-001, 2.71161E+001, 2.50273E+001, 1.07033E-001, 2.61507E+001, 2.50087E+001
 6.40043E+001, 2.52082E+001, 2.58812E+001, 4.75358E+001, 2.68036E+001, 2.50197E+001, 2.53252E+001, 2.55793E+001, 1.79954E-002, 2.05924E-001, 1.52993E+002, 2.16455E-001, 3.93520E+001, 2.57095E+001, 1.38930E-001, 2.70209E+001, 2.50277E+001, 1.00134E-001, 2.61366E+001, 2.50088E+001
 6.50034E+001, 2.52147E+001, 2.58973E+001, 4.63522E+001, 2.65953E+001, 2.50197E+001, 2.52943E+001, 2.56352E+001, 1.79954E-002, 2.05914E-001, 1.53765E+002, 2.16277E-001, 3.87523E+001, 2.57100E+001, 1.38199E-001, 2.69722E+001, 2.50281E+001, 9.29438E-002, 2.60926E+001, 2.50088E+001
 6.60026E+001, 2.52215E+001, 2.59181E+001, 4.58651E+001, 2.64604E+001, 2.50197E+001, 2.53406E+001, 2.57296E+001, 1.79954E-002, 2.05908E-001, 1.54478E+002, 2.16292E-001, 3.84903E+001, 2.57109E+001, 1.37066E-001, 2.69151E+001, 2.50285E+001, 9.01247E-002, 2.60781E+001, 2.50089E+001
 6.70017E+001, 2.52285E+001, 2.59415E+001, 4.53078E+001, 2.63748E+001, 2.50196E+001, 2.53750E+001, 2.57655E+001, 1.79953E-002, 2.05901E-001, 1.55139E+002, 2.16132E-001, 3.83779E+001, 2.57128E+001, 1.35753E-001, 2.68515E+001, 2.50288E+001, 8.93944E-002, 2.60833E+001, 2.50089E+001
 6.80009E+001, 2.52353E+001, 2.59675E+001, 4.48349E+001, 2.63682E+001, 2.50195E+001, 2.54426E+001, 2.57354E+001, 1.79953E-002, 2.05888E-001, 1.55806E+002, 2.15916E-001, 3.79801E+001, 2.57160E+001, 1.35237E-001, 2.68502E+001, 2.50291E+001, 8.94435E-002, 2.60752E+001, 2.50088E+001
 6.90000E+001, 2.52419E+001, 2.60002E+001, 4.43347E+001, 2.65648E+001, 2.50193E+001, 2.54997E+001, 2.57077E+001, 1.79953E-002, 2.05869E-001, 1.56481E+002, 2.15599E-001, 3.75623E+001, 2.57201E+001, 1.37439E-001, 2.70015E+001, 2.50294E+001, 9.29159E-002, 2.60472E+001, 2.50087E+001
 7.00045E+001, 2.52479E+001, 2.60373E+001, 4.40573E+001, 2.66992E+001, 2.50190E+001, 2.54474E+001, 2.56851E+001, 1.79953E-002, 2.05844E-001, 1.57151E+002, 2.14933E-001, 3.71918E+001, 2.57244E+001, 1.37843E-001, 2.70389E+001, 2.50297E+001, 1.75918E-001, 2.60041E+001, 2.50087E+001
 7.10037E+001, 2.52533E+001, 2.60664E+001, 4.39755E+001, 2.64631E+001, 2.50187E+001, 2.53096E+001, 2.57370E+001, 1.79953E-002, 2.05820E-001, 1.57827E+002, 2.14260E-001, 3.68830E+001, 2.57289E+001, 1.36270E-001, 2.69026E+001, 2.50300E+001, 2.30000E-001, 2.59576E+001, 2.50088E+001
