s,C,C,C,C,C,C,C,kW,mol/mol,Pa,m,C,C,m,C,C,m,C,C
Time,T1,T2,T3,T5,T9,T10,T11,HRR,O2_room,p_box,zint_fire,Tupp_fire,Tlow_fire,zint_mid,Tupp_mid,Tlow_mid,zint_door,Tupp_door,Tlow_door
 5.70043E+001, 3.33781E+001, 3.67422E+001, 5.56523E+001, 3.98573E+001, 2.66216E+001, 3.07882E+001, 3.77417E+001, 1.79959E-002, 2.06071E-001, 1.61250E+003, 2.21228E-001, 5.22948E+001, 3.69028E+001, 1.97763E-001, 4.18597E+001, 3.42578E+001, 7.45656E-002, 3.71228E+001, 2.85990E+001
 5.80002E+001, 3.34421E+001, 3.78995E+001, 5.35366E+001, 4.05981E+001, 2.66906E+001, 3.11521E+001, 3.81049E+001, 1.79931E-002, 2.06049E-001, 1.65261E+003, 2.18590E-001, 5.08319E+001, 3.77831E+001, 1.93896E-001, 4.25896E+001, 3.43313E+001, 7.29127E-002, 3.71625E+001, 2.86740E+001
 5.90038E+001, 3.35838E+001, 3.81923E+001, 5.04827E+001, 4.16285E+001, 2.68142E+001, 3.17168E+001, 3.82142E+001, 1.79960E-002, 2.06024E-001, 1.69286E+003, 2.21919E-001, 5.02309E+001, 3.75639E+001, 1.85865E-001, 4.27131E+001, 3.43274E+001, 7.08453E-002, 3.71394E+001, 2.87850E+001
 6.00042E+001, 3.38187E+001, 3.84560E+001, 5.33208E+001, 4.11576E+001, 2.68303E+001, 3.19507E+001, 3.84653E+001, 1.79916E-002, 2.05998E-001, 1.73296E+003, 2.07457E-001, 4.52651E+001, 3.90992E+001, 1.84838E-001, 4.24145E+001, 3.44880E+001, 6.62226E-002, 3.72745E+001, 2.86725E+001
 6.10058E+001, 3.36689E+001, 3.88039E+001, 5.06993E+001, 4.12129E+001, 2.68394E+001, 3.21266E+001, 3.86345E+001, 1.79880E-002, 2.05965E-001, 1.77324E+003, 2.12279E-001, 4.84943E+001, 3.79808E+001, 1.86725E-001, 4.25173E+001, 3.47881E+001, 6.44314E-002, 3.76259E+001, 2.86214E+001
 6.20001E+001, 3.44404E+001, 3.95489E+001, 4.89687E+001, 4.08292E+001, 2.69153E+001, 3.23151E+001, 3.89756E+001, 1.79918E-002, 2.05922E-001, 1.81346E+003, 2.16003E-001, 4.73171E+001, 3.84008E+001, 1.86771E-001, 4.27004E+001, 3.50700E+001, 6.36736E-002, 3.78498E+001, 2.85269E+001
 6.30024E+001, 3.46594E+001, 4.43940E+001, 4.79463E+001, 4.16291E+001, 2.70309E+001, 3.23331E+001, 3.92536E+001, 1.80230E-002, 2.05884E-001, 1.85393E+003, 1.96408E-001, 4.80348E+001, 3.83945E+001, 1.82963E-001, 4.33242E+001, 3.52248E+001, 6.54770E-002, 3.80118E+001, 2.85322E+001
 6.40017E+001, 3.48421E+001, 4.15115E+001, 4.79252E+001, 4.20546E+001, 2.70878E+001, 3.22420E+001, 3.92056E+001, 1.79741E-002, 2.05854E-001, 1.89422E+003, 2.23676E-001, 4.80594E+001, 3.79814E+001, 1.77042E-001, 4.30484E+001, 3.52476E+001, 6.83707E-002, 3.81537E+001, 2.87215E+001
 6.50036E+001, 3.52057E+001, 3.96304E+001, 5.08280E+001, 4.19899E+001, 2.70448E+001, 3.21654E+001, 3.94042E+001, 1.79924E-002, 2.05780E-001, 1.93419E+003, 2.23319E-001, 5.01751E+001, 3.85228E+001, 1.68857E-001, 4.25366E+001, 3.52169E+001, 7.13672E-002, 3.84303E+001, 2.91356E+001
 6.60012E+001, 3.54976E+001, 4.01967E+001, 5.02136E+001, 4.16764E+001, 2.70638E+001, 3.22680E+001, 3.96878E+001, 1.80055E-002, 2.05682E-001, 1.97432E+003, 2.06322E-001, 4.75540E+001, 4.00772E+001, 1.58958E-001, 4.22435E+001, 3.52485E+001, 7.30415E-002, 3.88389E+001, 2.92858E+001
 6.70053E+001, 3.57163E+001, 4.07001E+001, 5.22687E+001, 4.12669E+001, 2.71355E+001, 3.31771E+001, 4.01221E+001, 1.80003E-002, 2.05621E-001, 2.01435E+003, 2.24742E-001, 5.09933E+001, 4.00806E+001, 1.51884E-001, 4.21185E+001, 3.53575E+001, 7.23417E-002, 3.91730E+001, 2.93069E+001
 6.80020E+001, 3.58765E+001, 4.07955E+001, 5.16166E+001, 4.12042E+001, 2.71826E+001, 3.28928E+001, 4.05387E+001, 1.79944E-002, 2.05529E-001, 2.05426E+003, 2.11240E-001, 4.81040E+001, 4.01406E+001, 1.56597E-001, 4.26673E+001, 3.56317E+001, 7.09323E-002, 3.94471E+001, 2.93684E+001
 6.90047E+001, 3.59225E+001, 4.09518E+001, 5.06307E+001, 4.21718E+001, 2.71740E+001, 3.34933E+001, 4.06006E+001, 1.79907E-002, 2.05437E-001, 2.09426E+003, 2.14421E-001, 4.81525E+001, 3.98394E+001, 1.65749E-001, 4.30074E+001, 3.59080E+001, 6.80627E-002, 3.95366E+001, 2.94033E+001
 7.00017E+001, 3.58649E+001, 4.14012E+001, 5.08918E+001, 4.25216E+001, 2.71706E+001, 3.38049E+001, 4.07938E+001, 1.80018E-002, 2.05355E-001, 2.13437E+003, 2.28074E-001, 5.09512E+001, 3.97422E+001, 1.55963E-001, 4.30571E+001, 3.58593E+001, 6.59716E-002, 3.99173E+001, 2.93822E+001
 7.10000E+001, 3.59779E+001, 4.18366E+001, 5.13055E+001, 4.26791E+001, 2.72404E+001, 3.37736E+001, 4.13378E+001, 1.79979E-002, 2.05301E-001, 2.17439E+003, 2.28764E-001, 5.10393E+001, 3.98693E+001, 1.51032E-001, 4.26697E+001, 3.59683E+001, 6.88557E-002, 4.02393E+001, 2.96048E+001
 7.20018E+001, 3.62282E+001, 4.25229E+001, 5.33960E+001, 4.25432E+001, 2.72986E+001, 3.22488E+001, 4.13786E+001, 1.79906E-002, 2.05328E-001, 2.21433E+003, 2.28257E-001, 5.35306E+001, 3.97080E+001, 1.56082E-001, 4.32499E+001, 3.63614E+001, 6.98504E-002, 4.04458E+001, 2.97168E+001
 7.30044E+001, 3.64921E+001, 4.12476E+001, 5.12760E+001, 4.25166E+001, 2.73449E+001, 3.38200E+001, 4.14643E+001, 1.79840E-002, 2.05312E-001, 2.25439E+003, 2.24827E-001, 5.09268E+001, 3.91232E+001, 1.62461E-001, 4.37276E+001, 3.67717E+001, 6.74233E-002, 4.05864E+001, 2.97769E+001
